round,time,cloud_0,temp_0,humidity_0,ground_press_0,wind_speed_0,wind_dir_0,rain_0,snow_0,dew_point_0,vis_0,uv_idx_0,azimuth_0,elevation_0,model_1,model_2,model_3,model_4,model_5,cloud_1,temp_1,humidity_1,ground_press_1,wind_speed_1,wind_dir_1,rain_1,snow_1,dew_point_1,vis_1,uv_idx_1,azimuth_1,elevation_1
1,2022-10-28 21:00:00+09:00,0,14.36,76,1026,3.98,4,0,0,10,16.0934,0,283.2,-40.5814,0,0,0,0,0,0,14.42700441,68,1025,3.39,4,0,0,10.3,6.4,0,283.2003561,-40.58136279
1,2022-10-28 22:00:00+09:00,0,14.11,76,1026,3.56,13,0,0,10,16.0934,0,296.138,-52.1968,0,0,0,0,0,0,11.04327434,70,1026,3.96,12,0,0,9.589830508,14.33559322,0,296.1378592,-52.19675062
1,2022-10-28 23:00:00+09:00,0,13.88,77,1026,3.36,18,0,0,9.44444,16.0934,0,316.022,-62.2191,0,0,0,0,0,2,13.80913116,71,1026,3.56,17,0,0,8.98,4.8,0,316.0219514,-62.21908171
1,2022-10-29 00:00:00+09:00,0,13.65,78,1026,3.22,23,0,0,9.44444,16.0934,0,348.393,-68.1163,0,0,0,0,0,1.011828487,11.01817151,71.98817151,1026,3.21413997,24.9053721,0,0,8.4,4.8,0,348.3925151,-68.11632269
1,2022-10-29 01:00:00+09:00,1,13.56,75,1026,2.8,37,0,0,8.88889,16.0934,0,26.5902,-66.4641,0,0,0,0,0,3,9.03,72,1026,2.96,31,0,0,8.406666667,12.63,0,26.59023106,-66.46409692
1,2022-10-29 02:00:00+09:00,4,13.42,75,1026,2.83,40,0,0,8.33333,16.0934,0,53.4191,-58.4422,0,0,0,0,0,7.934310258,9.03,72.98686205,1026,2.752758969,41.85548257,0,0,8.62,4.8,0,53.41905185,-58.44222789
1,2022-10-29 03:00:00+09:00,4,13.32,75,1026,2.76,46,0,0,8.33333,16.0934,0,69.8269,-47.5847,0,0,0,0,0,22,10.00563677,73,1026,2.94,60,0,0,9.186440678,5.020338983,0,69.82686691,-47.58465978
1,2022-10-29 04:00:00+09:00,81,13.36,75,1025,2.81,43,0,0,8.88889,16.0934,0,81.1776,-35.6666,0,0,0,0,0,74,13.05584071,73,1025,2.9,68,0,0,8.816071429,10.95178571,0,81.17757706,-35.66658244
1,2022-10-29 05:00:00+09:00,43,13.44,75,1026,2.72,57,0,0,8.88889,16.0934,0,90.2972,-23.3958,0,0,0,0,0,80,9.042728279,73,1025,2.58,61,0,0,9.1,4.8,0,90.29721084,-23.39582886
1,2022-10-29 06:00:00+09:00,30,13.5,76,1026,2.53,65,0,0,8.88889,16.0934,0,98.5975,-11.1281,0,0,0,0,0,57.27128205,9.03,73.98820513,1025.988205,2.767758974,63.96461538,0,0,8.7,4.8,0,98.59749016,-11.12805301
1,2022-10-29 07:00:00+09:00,28,13.48,77,1026,2.83,76,0,0,11.6667,16.0934,0,106.95,0.873775,0.633106,1.62862,0.131689,0.577871,0,45,13.1939513,75,1026,2.74,73,0,0,8.4,9.7,0,106.9496973,0.873775321
1,2022-10-29 08:00:00+09:00,43,13.96,75,1027,2.63,78,0,0,11.1111,16.0934,1,116.071,12.3259,5.59391,12.6339,1.33261,7.18185,0,49,13.66800443,74,1026,2.7,84,0,0,8.813333333,4.8,0.033333333,116.071027,12.32593971
1,2022-10-29 09:00:00+09:00,52,14.8,71,1027,2.54,87,0,0,10,16.0934,2,126.708,22.8394,25.5394,28.8989,13.7236,29.7968,23.7614,54.9091858,14.47702505,72.0302714,1026.984864,2.443935282,74.15135699,0,0,9.233333333,5.283333333,1.033333333,126.7076989,22.8393589
1,2022-10-29 10:00:00+09:00,100,15.78,66,1027,2.3,91,0,0,8.33333,16.0934,3,139.677,31.8276,39.8656,38.8173,34.7305,50.0178,53.0427,100,15.51171745,68,1027,2.26,77,0,0,10.20666667,19.19333333,2.033333333,139.6772049,31.82764189
1,2022-10-29 11:00:00+09:00,100,16.51,62,1027,1.13,66,0,0,6.66667,16.0934,4,155.623,38.4352,54.1024,54.2133,60.9861,69.9646,68.0508,99,16.25005534,65,1027,1.17,51,0,0,10.39,16.1,3,155.6232336,38.43522527
1,2022-10-29 12:00:00+09:00,100,16.95,60,1026,1.58,336,0,0,5.55556,16.0934,4,174.256,41.6448,62.3322,64.8193,69.3908,58.6175,73.8918,99,16.75318232,62,1026,1.57,341,0,0,10.05666667,16.26,3,174.2555867,41.64479746
1,2022-10-29 13:00:00+09:00,100,17.04,61,1026,3.16,316,0,0,5.55556,16.0934,3,193.655,40.7745,58.8562,60.7741,61.6505,59.8344,71.847,99,16.98297679,62,1026,2.776458123,319.2441978,0,0,8.803636364,20.72545455,3.036363636,193.6550938,40.77447225
1,2022-10-29 14:00:00+09:00,100,17.05,63,1025,4.1,318,0,0,5,16.0934,3,211.297,36.0239,54.2635,57.8571,56.2109,56.547,73.1195,100,17.12742114,62,1025,3.8,321,0,0,8.9,16.1,3.363636364,211.2970595,36.02394807
1,2022-10-29 15:00:00+09:00,100,16.86,65,1025,4.65,328,0,0,5.55556,16.0934,2,225.949,28.2979,45.9307,45.6369,41.8229,44.5378,54.8343,100,17.09782392,65,1024,4.53,323,0,0,7.751515152,16.29393939,2.939393939,225.9492253,28.29790142
1,2022-10-29 16:00:00+09:00,100,16.7,67,1025,5,337,0,0,6.66667,16.0934,1,237.833,18.5815,28.4566,29.7817,25.5023,30.2156,39.4288,100,16.91367054,67,1024,4.81,331,0,0,6.296969697,22.11212121,1.121212121,237.8329418,18.58147075
1,2022-10-29 17:00:00+09:00,78,16.37,70,1025,5.14,337,0,0,7.77778,16.0934,0,247.724,7.61419,12.2589,14.34,9.36454,12.9738,18.7629,99.78158458,18.00269807,70.08190578,1025,4.122082441,333.8907923,0,0,10.10491803,15.7852459,0.950819672,247.723746,7.614185471
1,2022-10-29 18:00:00+09:00,67,15.67,74,1025,4.3,350,0,0,8.33333,16.0934,0,256.415,-4.1125,2.00742,5.68714,0.23197,2.27228,0,92,16.91720703,73.22558594,1025,3.700136719,330.112793,0,0,10.18983051,9.862711864,0,256.414846,-4.112500893
1,2022-10-29 19:00:00+09:00,53,15.36,75,1026,3.78,357,0,0,8.88889,16.0934,0,264.623,-16.2654,0.771552,0,0.0469398,0,0,92,15.65463158,75,1025,2.6,331,0,0,9.835,14.175,0,264.6230583,-16.26537919
1,2022-10-29 20:00:00+09:00,44,15.06,75,1025,2.83,21,0,0,9.44444,16.0934,0,273.095,-28.5823,0,0,0,0,0,92,15.47061947,75,1025,2.35,336,0,0,8.595081967,7.921311475,0,273.0946078,-28.58233936
1,2022-10-29 21:00:00+09:00,37,14.85,74,1026,2.35,30,0,0,9.44444,16.0934,0,282.853,-40.7843,0,0,0,0,0,88,15.26975315,76,1025,1.82,356,0,0,8.516949153,6.674576271,0,282.8526814,-40.78429475
1,2022-10-29 22:00:00+09:00,0,14.65,74,1026,1.78,36,0,0,9.44444,16.0934,0,295.743,-52.4257,0,0,0,0,0,1,15.16595119,77,1025,1.29,11,0,0,9,14.5,0,295.7433583,-52.42570418
1,2022-10-29 23:00:00+09:00,0,14.47,74,1026,1.58,60,0,0,9.44444,16.0934,0,315.63,-62.4974,0,0,0,0,0,3,11.03,76,1026,0.916992188,35.2265625,0,0,9,6.805,0,315.6301537,-62.49737531
1,2022-10-30 00:00:00+09:00,0,14.3,74,1026,1.57,49,0,0,9.44444,16.0934,0,348.284,-68.4461,0,0,0,0,0,3,10.04218162,76,1026,1.05,37,0,0,9.095,4.88,0,348.2838583,-68.44612291
1,2022-10-30 01:00:00+09:00,12,14.58,72,1025,1.61,74,0,0,10,16.0934,0,26.9467,-66.7645,0,0,0,0,0,3.987321712,10.03,75.01267829,1025.012678,1.178351823,44.89857369,0,0,8.893939394,9.551515152,0,26.94668525,-66.76454018
1,2022-10-30 02:00:00+09:00,10,14.41,73,1025,2,76,0,0,10,16.0934,0,53.8745,-58.674,0,0,0,0,0,6,14.54433001,75,1025,1.69,67,0,0,8.712121212,5.096969697,0,53.87449312,-58.67404923
1,2022-10-30 03:00:00+09:00,9,14.18,74,1025,2.05,72,0,0,9.44444,16.0934,0,70.2323,-47.7732,0,0,0,0,0,6,10.03,77,1025,2.25,72,0,0,9.113559322,5.074576271,0,70.23234682,-47.77320633
1,2022-10-30 04:00:00+09:00,0,13.93,75,1025,2.3,69,0,0,9.44444,16.0934,0,81.5294,-35.8353,0,0,0,0,0,9,14.2479845,78,1025,2.28,60,0,0,9.5,12.9,0,81.52940566,-35.83525738
1,2022-10-30 05:00:00+09:00,0,13.69,76,1025,2.49,69,0,0,8.88889,16.0934,0,90.6115,-23.5594,0,0,0,0,0,5,10.01836565,79,1025,2.31,71,0,0,9,4.8,0,90.61151704,-23.55944335
1,2022-10-30 06:00:00+09:00,0,13.52,77,1025,2.7,69,0,0,8.33333,16.0934,0,98.8881,-11.2968,0,0,0,0,0,3,9.041640798,80,1025,2.1,68,0,0,8.903278689,5.170491803,0,98.88814911,-11.29684271
1,2022-10-30 07:00:00+09:00,0,13.4,77,1025,2.6,69,0,0,8.88889,16.0934,0,107.226,0.691449,0.868658,1.87884,0.190334,0.899722,0,3,13.68262458,80,1025,2.43,68,0,0,9,15.90847458,0,107.2261915,0.691448497
1,2022-10-30 08:00:00+09:00,0,13.75,75,1026,2.54,63,0,0,8.88889,16.0934,1,116.338,12.1222,6.39117,11.625,2.51327,6.68023,7.91647,2,14.00574279,77,1025,2.57,75,0,0,9.016666667,4.853333333,0.033333333,116.337966,12.12218674
1,2022-10-30 09:00:00+09:00,0,14.45,71,1026,2.66,74,0,0,7.77778,16.0934,2,126.962,22.6064,28.0469,28.1109,16.9379,28.3505,31.1639,2,13.00295836,73.05408329,1025.986479,2.816619794,79.93239589,0,0,9.513333333,6.83,1.033333333,126.962439,22.6064078
1,2022-10-30 10:00:00+09:00,8,15.29,66,1026,2.1,73,0,0,7.22222,16.0934,3,139.904,31.5592,49.5713,47.0359,39.8758,47.0937,55.379,0,15.39318937,68,1025,2.58,72,0,0,9.936666667,18.98,2.033333333,139.9041946,31.55917916
1,2022-10-30 11:00:00+09:00,6,16.02,63,1026,1.72,58,0,0,5.55556,16.0934,4,155.788,38.1309,68.244,64.4743,60.7348,67.2863,69.3763,0,16.15799117,65,1025,1.65,48,0,0,10.95333333,9.913333333,3.033333333,155.7877489,38.13092859
1,2022-10-30 12:00:00+09:00,29,16.55,61,1025,1.81,11,0,0,4.44444,16.0934,4,174.313,41.3172,70.3125,75.5036,73.2951,76.2473,79.1361,1.05879209,18.05939604,62.94120791,1024.970604,1.374099412,344.1475147,0,0,9.573333333,16.31333333,4,174.312819,41.31718165
1,2022-10-30 13:00:00+09:00,24,17.08,60,1025,2.43,329,0,0,2.77778,16.0934,4,193.588,40.4482,74.0501,71.7431,74.3947,70.0057,74.7696,3,17.34269912,61,1024,2.5,316,0,0,8.753333333,22.28666667,4,193.5879792,40.44817217
1,2022-10-30 14:00:00+09:00,20,17.26,61,1024,3.25,316,0,0,2.22222,16.0934,3,211.135,35.721,66.6781,64.9262,66.8299,69.9615,72.2401,20.81124881,17.43747378,61,1024,3.924899905,309.0734032,0,0,7.403333333,16.1,3.966666667,211.1353088,35.72098814
1,2022-10-30 15:00:00+09:00,18,17.19,62,1023,4.3,319,0,0,2.22222,16.0934,2,225.736,28.0269,58.5668,52.171,53.7468,59.4904,58.1142,34,17.38121816,62,1023,4.35,314,0,0,7.525454545,16.33272727,2.963636364,225.7358101,28.0268667
1,2022-10-30 16:00:00+09:00,7,16.92,66,1023,4.61,328,0,0,3.88889,16.0934,1,237.596,18.3406,39.471,35.3789,37.81,41.8283,40.6537,50.80795678,16.97490668,65.95481336,1023,4.261016699,313.0112967,0,0,8.2,22.5,1.363636364,237.5955136,18.34056408
1,2022-10-30 17:00:00+09:00,21,16.57,70,1023,4,328,0,0,5.55556,16.0934,0,247.473,7.39744,13.9186,13.8119,13.5823,16.4425,18.5981,10,16.59415376,68,1024,3.7,322,0,0,10.12372881,16.1,0.966101695,247.4732652,7.397435217
1,2022-10-30 18:00:00+09:00,38,16.11,72,1024,2.97,336,0,0,6.66667,16.0934,0,256.152,-4.31207,1.9733,4.83449,0.803847,2.11229,0,10,15.97298281,70.9635996,1024,2.761526795,319.0364004,0,0,10.78392857,16.44285714,0,256.1519962,-4.3120712
1,2022-10-30 19:00:00+09:00,50,15.92,73,1025,2.5,340,0,0,7.22222,16.0934,0,264.343,-16.4551,0.79043,0,0.0627151,0.0886575,0,10,15.74354198,72.97557252,1024,1.772091603,322.951145,0,0,10.5,22.5,0,264.3425204,-16.45507168
1,2022-10-30 20:00:00+09:00,59,15.84,73,1025,1.5,353,0,0,7.22222,16.0934,0,272.787,-28.7704,0,0,0,0,0,9,15.58225664,74,1025,0.92,321,0,0,9.843333333,9.7,0,272.7867242,-28.77041026
1,2022-10-30 21:00:00+09:00,63,15.71,73,1025,0.98,347,0,0,7.77778,16.0934,0,282.504,-40.9816,0,0,0,0,0,16,15.03,74,1025,0.39,59,0,0,11.1,10.02,0,282.5044878,-40.98159999
1,2022-10-30 22:00:00+09:00,88,15.57,73,1026,0.59,32,0,0,7.77778,16.0934,0,295.346,-52.6487,0,0,0,0,0,48.59777424,15.52390567,74,1025,0.587562268,135.0614732,0,0,11.10333333,18.87,0,295.3459803,-52.64865129
1,2022-10-30 23:00:00+09:00,87,15.4,72,1026,1.33,79,0,0,7.77778,16.0934,0,315.23,-62.7698,0,0,0,0,0,54,14.99751489,74,1026,1.08,135,0,0,11.19666667,6.4,0,315.2302302,-62.76982026
1,2022-10-31 00:00:00+09:00,84,15.16,70,1025,2.07,97,0,0,7.22222,16.0934,0,348.165,-68.7718,0,0,0,0,0,58.94274809,15.25580153,72.02290076,1025.01145,2.137748092,121.1603053,0,0,11.10666667,6.883333333,0,348.165279,-68.77177133
1,2022-10-31 01:00:00+09:00,52,14.78,72,1025,2.91,120,0,0,9.44444,16.0934,0,27.301,-67.062,0,0,0,0,0,54,11.0532687,69,1025,3.03,115,0,0,11.27272727,20.41212121,0,27.301022,-67.06204527
1,2022-10-31 02:00:00+09:00,51,14.41,69,1025,3.16,112,0,0,8.88889,16.0934,0,54.3268,-58.9038,0,0,0,0,0,43,14.16602876,69,1025,3.77,114,0,0,10.45454545,5.775757576,0,54.32684737,-58.90375612
1,2022-10-31 03:00:00+09:00,51,13.97,69,1025,3.25,112,0,0,8.88889,16.0934,0,70.6337,-47.9606,0,0,0,0,0,36,12.03,70,1025,3.43,104,0,0,9.746268657,7.049253731,0,70.63367169,-47.96061894
1,2022-10-31 04:00:00+09:00,99,13.57,71,1025,3.2,109,0,0,8.33333,16.0934,0,81.8769,-36.0035,0,0,0,0,0,8,11.03,72,1025,3.55,100,0,0,8.671641791,20.03432836,0,81.87688998,-36.0035305
1,2022-10-31 05:00:00+09:00,99,13.33,72,1025,2.88,95,0,0,7.77778,16.0934,0,90.9215,-23.7231,0,0,0,0,0,19,13.0933979,73,1024,2.95,86,0,0,8.416393443,10.61803279,0,90.92145217,-23.7231243
1,2022-10-31 06:00:00+09:00,99,13.19,72,1024,3.1,86,0,0,6.66667,16.0934,0,99.1743,-11.466,0,0,0,0,0,46,12.9488086,73,1024,3.22,78,0,0,8,8,0,99.17431826,-11.46595324
1,2022-10-31 07:00:00+09:00,99,13.07,72,1025,3.03,80,0,0,7.22222,16.0934,0,107.498,0.508739,0.387082,0,0.0547183,0,0,59,12.97204873,73,1024,3.07,80,0,0,8.304918033,20.66393443,0,107.4979,0.508739435
1,2022-10-31 08:00:00+09:00,99,13.42,71,1025,2.66,77,0,0,7.22222,16.0934,1,116.6,11.9182,4.19644,8.52902,0.690224,4.81552,6.15451,67,13.34622443,70,1025,2.82,81,0,0,8.416666667,16.1,0.033333333,116.5996095,11.91820219
1,2022-10-31 09:00:00+09:00,99,14.12,67,1025,2.71,83,0,0,6.11111,16.0934,2,127.211,22.3736,21.8872,22.4074,12.3767,27.9976,32.9289,67,14.05166943,66,1025,2.8,85,0,0,8.9,16.31333333,1.033333333,127.2111806,22.37364914
1,2022-10-31 10:00:00+09:00,14,15.02,62,1025,2.55,86,0,0,4.44444,16.0934,3,140.125,31.2917,50.3514,47.3148,42.987,46.8353,56.8883,12,14.98066372,62,1025,2.4,82,0,0,8.843333333,22.28666667,2.033333333,140.1245094,31.29169225
1,2022-10-31 11:00:00+09:00,11,15.75,59,1025,1.41,63,0,0,2.77778,16.0934,3,155.946,37.8288,67.3174,60.955,60.8745,66.6209,69.929,7.04145937,16.32981205,59.98618021,1025,2.301984522,53.04145937,0,0,7.196666667,16.1,3,155.9456078,37.82875802
1,2022-10-31 12:00:00+09:00,9,16.2,57,1024,1.92,343,0,0,2.22222,16.0934,4,174.365,40.9929,76.0491,72.1124,73.4636,70.8895,72.1663,6,16.88487038,59,1024,2.43,3,0,0,7.106666667,16.31333333,3.033333333,174.3649704,40.99292277
1,2022-10-31 13:00:00+09:00,7,16.54,60,1023,4.01,326,0,0,1.66667,16.0934,3,193.518,40.126,72.9769,70.758,73.6168,74.5193,77.8147,6.01995685,20.01004315,60.05987055,1022.980043,3.650755124,333.9401294,0,0,7.3,22.29354839,3.967741935,193.5184737,40.12603827
1,2022-10-31 14:00:00+09:00,6,16.6,64,1023,5.38,321,0,0,2.22222,16.0934,3,210.973,35.4225,67.6624,66.1194,69.2776,71.1103,73.8353,6.976869285,19.05313072,63.04626143,1022,4.711866595,331.0462614,0,0,7.3,16.1,3,210.973309,35.42246922
1,2022-10-31 15:00:00+09:00,5,16.39,67,1023,6.22,328,0,0,2.77778,16.0934,2,225.523,27.7603,59.287,53.095,56.3821,60.698,59.9482,6,16.81505252,65,1022,6.48,333,0,0,7.62962963,16.21851852,2.962962963,225.5231734,27.76030965
1,2022-10-31 16:00:00+09:00,1,16.17,70,1023,6.74,335,0,0,4.44444,16.0934,1,237.359,18.1042,38.4589,35.7191,38.487,45.6425,45.4688,2,16.50400111,67,1022,7.11,337,0,0,9.2,22.5,1,237.3592103,18.10416125
1,2022-10-31 17:00:00+09:00,0,15.98,73,1023,6.37,341,0,0,5.55556,16.0934,0,247.224,7.18528,15.3099,16.0964,13.3531,20.5555,21.2917,7,15.944603,71,1023,6.74,343,0,0,8.9,16.1,0.416666667,247.2239691,7.185275879
1,2022-10-31 18:00:00+09:00,0,15.5,75,1023,6.1,347,0,0,6.66667,16.0934,0,255.89,-4.50689,2.31017,6.37566,0.62569,4.56972,0.0837076,7,15.39114064,74,1023,5.95,348,0,0,9.1,16.1,0,255.8902656,-4.506891043
1,2022-10-31 19:00:00+09:00,0,15.16,76,1023,5.14,356,0,0,6.66667,16.0934,0,264.063,-16.6398,1.27463,0,0.117451,0.127798,0,7,15.07234643,76,1023,4.78,355,0,0,9,22.5,0,264.06293,-16.63977795
1,2022-10-31 20:00:00+09:00,0,14.93,76,1023,4.07,5,0,0,7.22222,16.0934,0,272.479,-28.9532,0,0,0,0,0,5.022540984,14.87180328,76,1023,3.217807377,9.933401639,0,0,9.293333333,16.1,0,272.4794108,-28.95317531
1,2022-10-31 21:00:00+09:00,0,14.71,76,1023,3.08,19,0,0,7.22222,16.0934,0,282.156,-41.1732,0,0,0,0,0,5,14.68928296,76,1023,2.38,23,0,0,9.1,16.1,0,282.1559635,-41.17319626
1,2022-10-31 22:00:00+09:00,0,14.44,77,1023,2.79,28,0,0,7.77778,16.0934,0,294.946,-52.8655,0,0,0,0,0,0,14.53350858,76,1023,2.3,18,0,0,9.7,22.27142857,0,294.9459532,-52.8654883
1,2022-10-31 23:00:00+09:00,0,14.2,77,1023,2.64,31,0,0,8.33333,16.0934,0,314.822,-63.0363,0,0,0,0,0,0.331702544,12.91943249,77,1023,2.491007828,19.55772994,0,0,9.710169492,15.44915254,0,314.8222854,-63.03626823
1,2022-11-01 00:00:00+09:00,0,13.94,78,1022,2.43,34,0,0,8.88889,16.0934,0,348.036,-69.0931,0,0,0,0,0,3,14.21063123,77,1023,2.66,16,0,0,9.8,9.7,0,348.0364007,-69.09312875
1,2022-11-01 01:00:00+09:00,0,13.76,77,1023,2.62,23,0,0,10,16.0934,0,27.6529,-67.3566,0,0,0,0,0,2,10.04053799,78,1023,3.11,16,0,0,8.203636364,18.88909091,0,27.65289565,-67.35655166
1,2022-11-01 02:00:00+09:00,1,13.63,79,1022,4,12,0,0,9.44444,16.0934,0,54.7758,-59.1313,0,0,0,0,0,2,10.03,79.01996762,1023,3.007371829,15.84025904,0,0,8.3,8,0,54.77581704,-59.13133622
1,2022-11-01 03:00:00+09:00,1,13.61,79,1022,4.35,8,0,0,9.44444,16.0934,0,71.0306,-48.1469,0,0,0,0,0,1.769980507,9.914990253,79.88499025,1022.88499,3.929005848,8.230019493,0,0,7.706557377,6.66557377,0,71.03062866,-48.14689648
1,2022-11-01 04:00:00+09:00,10,13.48,79,1022,3.69,15,0,0,9.44444,16.0934,0,82.2199,-36.1714,0,0,0,0,0,0,9.03,79,1022,4.46,10,0,0,7.922033898,14.36271186,0,82.21987003,-36.17139334
1,2022-11-01 05:00:00+09:00,8,13.45,79,1022,3.91,16,0,0,8.88889,16.0934,0,91.2269,-23.8868,0,0,0,0,0,0,13.54426829,79,1022,3.76,23,0,0,9.176666667,6.346666667,0,91.2268847,-23.88684933
1,2022-11-01 06:00:00+09:00,8,13.4,80,1022,4.11,14,0,0,10,16.0934,0,99.4559,-11.6353,0,0,0,0,0,0,13.46773282,79,1022,3.4,21,0,0,8.466101695,5.020338983,0,99.45588283,-11.63534504
1,2022-11-01 07:00:00+09:00,8,13.34,81,1022,3.96,14,0,0,10.5556,16.0934,0,107.765,0.325707,0.486773,0.816987,0.196837,0.60177,1.51467,0,8.03,79,1023,3.45,17,0,0,7.583606557,10.98032787,0,107.764721,0.325707425
1,2022-11-01 08:00:00+09:00,8,13.6,80,1023,4.05,19,0,0,10.5556,16.0934,1,116.856,11.7141,4.36494,9.42374,1.60236,5.78137,8.94592,1,10.01777098,77,1023,2.86,32,0,0,9.216666667,4.8,0.033333333,116.8558702,11.71406738
1,2022-11-01 09:00:00+09:00,7,14.21,77,1023,4.21,17,0,0,10,16.0934,2,127.454,22.1412,24.0601,24.7339,14.0659,24.4527,32.9248,2,14.37746137,75,1023,3.19,17,0,0,9.683333333,5.23,1.033333333,127.4538614,22.14118703
1,2022-11-01 10:00:00+09:00,1,15.23,74,1023,5.08,3,0,0,8.33333,16.0934,3,140.338,31.0253,47.5644,44.3114,37.2652,51.1814,53.8479,1,14.31550075,70,1023,3.314743398,49.26158445,0,0,9.24,17.59333333,2.033333333,140.3381288,31.02530426
1,2022-11-01 11:00:00+09:00,0,16.07,73,1022,5.81,357,0,0,7.22222,16.0934,3,156.097,37.5288,63.9018,56.8908,52.519,59.9614,73.9569,1,16.24875831,70,1023,3.55,356,0,0,10.40333333,14.5,3,156.0968397,37.52884383
1,2022-11-01 12:00:00+09:00,0,16.55,70,1021,6.3,351,0,0,6.11111,16.0934,4,174.412,40.6721,72.9507,67.5307,68.682,71.5337,74.5715,1,16.7662922,70,1022,4.69,339,0,0,10.5,14.71333333,3.033333333,174.4120875,40.67214437
1,2022-11-01 13:00:00+09:00,0,16.82,69,1020,6.66,344,0,0,5.55556,16.0934,3,193.447,39.8082,70.4668,67.1539,69.8584,72.1061,80.3164,0,16.88012714,73,1021,5.78,331,0,0,10.49,20.74,3.966666667,193.446599,39.80818653
1,2022-11-01 14:00:00+09:00,0,16.7,71,1020,8.09,339,0,0,6.11111,16.0934,3,210.811,35.1285,66.2281,62.7352,67.1884,69.3906,73.9579,0,18.94582661,74.08417339,1020,6.846360887,330.0841734,0,0,10.18644068,16.1,3,210.8110677,35.12850524
1,2022-11-01 15:00:00+09:00,0,16.4,72,1020,9.15,342,0,0,7.22222,16.0934,2,225.311,27.4983,53.3907,50.183,54.4728,58.5786,67.013,0,16.70633241,75,1020,8.33,331,0,0,9.868852459,16.33606557,2.950819672,225.3113357,27.49834121
1,2022-11-01 16:00:00+09:00,0,15.96,73,1021,9.1,344,0,0,8.33333,16.0934,1,237.124,17.8724,34.8264,33.9452,36.2864,39.2128,38.2958,0,16.48086379,75,1021,8.59,337,0,0,11.20666667,20.74,1.966666667,237.1240745,17.87236658
1,2022-11-01 17:00:00+09:00,0,15.4,77,1021,8.71,350,0,0,9.44444,16.0934,0,246.976,6.9778,14.1302,15.0718,9.79629,16.527,22.5321,0,15.95446903,79,1021,8.5,343,0,0,11.41333333,15.88666667,0.966666667,246.9759216,6.977803216
1,2022-11-01 18:00:00+09:00,0,14.8,77,1022,8.7,352,0,0,10.5556,16.0934,0,255.63,-4.69687,2.27693,6.28117,0.319275,4.48093,11.5078,0,15.3093071,83,1021,8.12,352,0,0,11.79666667,9.806666667,0,255.6297402,-4.69687325
1,2022-11-01 19:00:00+09:00,0,14.53,66,1022,8.42,355,0,0,11.1111,16.0934,0,263.784,-16.8194,1.24671,1.85142,0.0855586,0.749153,14.397,0,14.86225664,84,1022,7.85,357,0,0,11.6880597,12.70597015,0,263.784398,-16.81941788
1,2022-11-01 20:00:00+09:00,0,14.13,64,1022,7.56,1,0,0,11.1111,16.0934,0,272.173,-29.1306,0,0,0,0,0,0,14.58646409,81,1022,7.48,358,0,0,11.32985075,6.885074627,0,272.1728117,-29.13055793
1,2022-11-01 21:00:00+09:00,0,13.85,64,1021,7.22,2,0,0,11.1111,16.0934,0,281.807,-41.359,0,0,0,0,0,0,14.3728807,77,1022,7.39,1,0,0,10.29166667,4.933333333,0,281.8072989,-41.35900298
1,2022-11-01 22:00:00+09:00,0,13.69,64,1022,6.86,4,0,0,10.5556,16.0934,0,294.544,-53.0761,0,0,0,0,0,0,14.14375,74,1022,6.74,5,0,0,9.775,6.285714286,0,294.5435128,-53.07611405
1,2022-11-01 23:00:00+09:00,0,13.51,64,1022,6.68,4,0,0,10,16.0934,0,314.406,-63.2966,0,0,0,0,0,0,13.86529607,75,1022,6.46,8,0,0,9.1,3.2,0,314.40644,-63.2965725
1,2022-11-02 00:00:00+09:00,0,13.25,64,1022,6.68,7,0,0,8.88889,16.0934,0,347.897,-69.4101,0,0,0,0,0,0,12.00219251,73.97219251,1022,6.361657754,9.111229947,0,0,9.376666667,3.253333333,0,347.8968325,-69.41005563
1,2022-11-02 01:00:00+09:00,0,13.06,64,1021,6.85,10,0,0,5.55556,16.0934,0,28.0019,-67.648,0,0,0,0,0,0,10.05834225,73,1022,6.06773262,13.05668449,0,0,8.69,4.746666667,0,28.00193725,-67.64800314
1,2022-11-02 02:00:00+09:00,0,12.74,64,1022,6.47,12,0,0,5,16.0934,0,55.2211,-59.3568,0,0,0,0,0,0,11.03,73,1022,5.99,15,0,0,8.393333333,3.16,0,55.2210954,-59.35678271
1,2022-11-02 03:00:00+09:00,0,12.42,66,1022,6.26,11,0,0,4.44444,16.0934,0,71.423,-48.332,0,0,0,0,0,0,10.01727172,73,1021,5.85,14,0,0,8.186666667,2.093333333,0,71.42300204,-48.33204245
1,2022-11-02 04:00:00+09:00,0,12.07,66,1021,6.12,15,0,0,4.44444,16.0934,0,82.5582,-36.3388,0,0,0,0,0,0,8.03,73,1021,5.491709924,12.97557252,0,0,7.8,4.8,0,82.5581848,-36.33884135
1,2022-11-02 05:00:00+09:00,0,11.7,67,1021,5.42,21,0,0,3.33333,16.0934,0,91.5277,-24.0506,0,0,0,0,0,0,7.124527363,73.09452736,1021,5.452835821,16.90547264,0,0,6.4,2,0,91.52768287,-24.0505995
1,2022-11-02 06:00:00+09:00,0,11.46,67,1021,5.21,18,0,0,4.44444,16.0934,0,99.7327,-11.805,0,0,0,0,0,0,7.043303769,74,1021,5.48,16,0,0,7.029310345,1.513793103,0,99.73272824,-11.80498176
